"Record ID","Catalogue Number","Taxon Concept GUID","Scientific Name - original","Vernacular name - original","Scientific Name","Taxon Rank","Vernacular name","Kingdom","Phylum","Class","Order","Family","Genus","Species","Subspecies","Data Resource ID","Data Resource Name","Institution ID","Institution","Collection ID","Collection","Licence","Institution Code","Collection Code","Locality","Latitude - original","Longitude - original","Geodetic datum - original","Latitude","Longitude","Coordinate Precision","Coordinate Uncertainty in Metres","Country - parsed","State - parsed","Local Government Areas 2011","IMCRA 4 Regions","IBRA 7 Regions","Minimum elevation in meters","Maximum elevation in meters","Minimum depth in meters","Maximum depth in meters","Individual count","Collector","Year","Month","Day","Event Date - parsed","Verbatim event date","Basis Of Record - original","Basis Of Record","Occurrence status","Sex","Preparations","Outlier for layer","Taxonomic Quality","Location Quality"
"26cf024f-5e52-4146-bd62-4d14a650f184","NSW7266","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.298425292","150.901165844","GDA94","-34.298425291","150.901165844","","10000.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","NSWOBS-05162","1949","02","02","1949-02-02","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"261a9aa4-1c8a-417e-b307-31ef4eb035d9","SJJSI0174056","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.395352737","150.84521657","GDA94","-34.39535274","150.84521657","","50.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","448.0","448.0","","","","OJJS12102402","2009","02","11","2009-02-11","","HumanObservation","HumanObservation","present","","","","true","true"
"1a06e8d6-f69f-4f60-af0a-d1220391aaee","NSW 7266","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi L.A.S.Johnson","","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr376","MEL AVH data","in50","The Royal Botanic Gardens & Domain Trust","co54","National Herbarium of New South Wales","CC-BY 3.0 (Au)","NSW","NSW","near Bulli on Appin Road","-34.3000000000","150.9000000000","","-34.3","150.9","","10000.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","Ford, N.C.","1949","02","02","1949-02-02","","PreservedSpecimen","PreservedSpecimen","present","","sheet","","true","true"
"09fae203-4cbd-4227-870f-932a9a12eaa9","NSW335941","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.048422928","151.134492663","GDA94","-34.048422927","151.134492663","","1000.0","Australia","New South Wales","Sutherland Shire (A)","","Sydney Basin","","","","","","NSWOBS-10026","1947","02","14","1947-02-14","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"082f2950-0ff6-4c00-9af2-ff64c4afe7b1","SPJGI3362836","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.172673786","150.920278717","GDA94","-34.172673785","150.920278717","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","CHAC;VEG-KNOWM","1999","02","25","1999-02-25","","HumanObservation","HumanObservation","present","","","","true","true"
"ff6e5769-1d7b-4e2e-9fac-a49e61c4d508","SPJGI2311453","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.662998958","150.685365587","GDA94","-34.662998957","150.685365587","","100.0","Australia","New South Wales","Kiama (A)","","Sydney Basin","580.0","580.0","","","","OLHM02050303","2000","04","18","2000-04-18","","HumanObservation","HumanObservation","present","","","","true","true"
"ff066d9b-0fb2-40a7-843c-e9d448d3ebe7","SPJGI3366472","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.399006681","150.816658106","GDA94","-34.39900668","150.816658106","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","VEG-ANDJ","1999","04","21","1999-04-21","","HumanObservation","HumanObservation","present","","","","true","true"
"f76d14fe-60c7-4b62-89f8-d56249c2a1d5","SPJGI3354796","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.386982911","150.750196696","GDA94","-34.38698291","150.750196696","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","VEG-ANDJ","1999","04","14","1999-04-14","","HumanObservation","HumanObservation","present","","","","true","true"
"f3b33e45-bae4-4bd5-9933-c6fefe07805f","SPJGI3359291","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.345680494","150.78423671","GDA94","-34.34568049","150.78423671","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","VEG-ANDJ","1999","04","22","1999-04-22","","HumanObservation","HumanObservation","present","","","","true","true"
"ec302995-4758-45bd-9285-cd2f0ab5c01e","SJJSI0818943","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.04168","151.02399","GDA94","-34.04168","151.02399","","5.0","Australia","New South Wales","Sutherland Shire (A)","","Sydney Basin","","","","","","OIXR15013005","2018","04","11","2018-04-11","","HumanObservation","HumanObservation","present","","","","true","true"
"e20ddbac-de3c-408c-9156-11f25c4f3fc7","SPJGI3955640","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.657445829","150.630969317","GDA94","-34.657445828","150.630969317","","100.0","Australia","New South Wales","Kiama (A)","","Sydney Basin","590.0","590.0","","","","OLHM02050303","2000","04","25","2000-04-25","","HumanObservation","HumanObservation","present","","","","true","true"
"de96ceba-ce65-4586-b1a2-2ae59ad4f697","SPJGI3354675","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.382144861","150.746955093","GDA94","-34.38214486","150.746955093","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","VEG-ANDJ","1999","04","14","1999-04-14","","HumanObservation","HumanObservation","present","","","","true","true"
"daedc03d-b432-471a-94a1-214b87346b86","SPJGI3354276","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.432315338","150.705643094","GDA94","-34.432315337","150.705643094","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OYXM01103100","1999","04","13","1999-04-13","","HumanObservation","HumanObservation","present","","","","true","true"
"cd6e45c0-6778-4937-ba08-806244c412aa","SPJGI3366205","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.440836675","150.771496881","GDA94","-34.440836674","150.771496881","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","VEG-ANDJ","1999","04","18","1999-04-18","","HumanObservation","HumanObservation","present","","","","true","true"
"cae806ff-84ee-4484-837a-6765f776d80b","SPJGI3861073","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.649730904","150.698825752","GDA94","-34.649730903","150.698825752","","100.0","Australia","New South Wales","Kiama (A)","","Sydney Basin","610.0","610.0","","","","OLHM02050303","2000","04","17","2000-04-17","","HumanObservation","HumanObservation","present","","","","true","true"
"ca8f92c0-fed0-418b-b900-ca629a86c2de","SPJGI2311700","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.671538717","150.637115042","GDA94","-34.671538716","150.637115042","","100.0","Australia","New South Wales","Kiama (A)","","Sydney Basin","570.0","570.0","","","","OLHM02050303","2000","04","25","2000-04-25","","HumanObservation","HumanObservation","present","","","","true","true"
"c8e59a95-e983-4806-9dc5-5cb0d1ef7394","SPJGI5395918","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.62559682","150.659697014","GDA94","-34.62559682","150.65969701","","7.0","Australia","New South Wales","Kiama (A)","","Sydney Basin","585.0","585.0","","","","PROUG-HO","2001","04","06","2001-04-06","","HumanObservation","HumanObservation","present","","","","true","true"
"c2c8ac95-f341-4c8e-8231-8eef6090b251","SPJGI2311249","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.635987951","150.687207449","GDA94","-34.63598795","150.687207449","","100.0","Australia","New South Wales","Kiama (A)","","Sydney Basin","598.0","598.0","","","","OLHM02050303","2000","04","17","2000-04-17","","HumanObservation","HumanObservation","present","","","","true","true"
"bee5a871-5978-4149-a17b-4558a367e0f0","SPJGI3359163","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.33760306","150.781297323","GDA94","-34.33760306","150.78129732","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","VEG-ANDJ","1999","04","23","1999-04-23","","HumanObservation","HumanObservation","present","","","","true","true"
"bcd95963-83ef-43e4-b374-02aa149f14b1","SPJGI3938199","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.345680494","150.78423671","GDA94","-34.34568049","150.78423671","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","VEG-ANDJ","1999","04","22","1999-04-22","","HumanObservation","HumanObservation","present","","","","true","true"
"b3b7e105-ae93-474d-b734-3eea81e858f7","SJJSI0466901","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.402937782","150.856650069","GDA94","-34.402937781","150.856650069","","136.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OJJS17110801","2017","04","05","2017-04-05","","HumanObservation","HumanObservation","present","","","","true","true"
"b38cded4-e68a-495b-abbb-e4efe193c61f","SPJGI3861367","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.63688901","150.687182421","GDA94","-34.63688901","150.68718242","","100.0","Australia","New South Wales","Kiama (A)","","Sydney Basin","590.0","590.0","","","","OLHM02050303","2000","04","17","2000-04-17","","HumanObservation","HumanObservation","present","","","","true","true"
"b20927be-3655-47b6-ab0d-d1d8be192261","NSW335950","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.131757913","151.00116262","GDA94","-34.13175791","151.00116262","","1000.0","Australia","New South Wales","Sutherland Shire (A)","","Sydney Basin","","","","","","NSWOBS-03264","1969","04","27","1969-04-27","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"aa43b012-f15e-4579-8c1a-5bfc0235cdc0","SPJGI3953768","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.650549529","150.694439374","GDA94","-34.650549528","150.694439374","","100.0","Australia","New South Wales","Kiama (A)","","Sydney Basin","620.0","620.0","","","","OLHM02050303","2000","04","27","2000-04-27","","HumanObservation","HumanObservation","present","","","","true","true"
